"n_peaks","mean_AE","total_AE","first_AE","first_load","Source"
17,3810.17128396131,64772.9118273422,646.897544875829,1.59083947977933,"Alumina 20N 5Nmin"
18,2867.75543877003,51619.5978978605,1036.10847798172,1.36825993730285,"Alumina 20N 5Nmin"
16,2691.52925820602,43064.4681312963,804.600459530479,1.76731302495013,"Alumina 20N 5Nmin"
20,3601.87202722168,72037.4405444336,491.772759643554,1.6395227428298,"Alumina 20N 5Nmin"
16,2327.19184290568,37235.0694864909,1951.48815905253,2.52376086344922,"Alumina 20N 5Nmin"
11,3690.99855278092,40600.9840805901,1584.93015179104,2.38849278286527,"Alumina 20N 5Nmin"
19,2397.35625619824,45549.7688677666,1385.85541937413,1.25736280405561,"Alumina 20N 5Nmin"
7,994.583247782713,6962.08273447899,785.014696582935,1.26443800447594,"Alumina 5N 20Nmin"
2,924.530597849096,1849.06119569819,871.542743845189,2.23602401652154,"Alumina 5N 20Nmin"
6,1230.50115968706,7383.00695812234,1394.12951662065,2.97915439529881,"Alumina 5N 20Nmin"
4,1212.0936309151,4848.37452366041,745.376528864322,1.3774401253049,"Alumina 5N 20Nmin"
4,1469.6768632797,5878.7074531188,1018.26743945158,1.43559260655099,"Alumina 5N 20Nmin"
6,1171.81621309678,7030.89727858067,420.02007051865,2.37583779869052,"Alumina 5N 20Nmin"
4,372.061623870463,1488.24649548185,371.815644561381,2.35802886057494,"Alumina 5N 20Nmin"
4,428.238368214765,1712.95347285906,609.422915639081,3.31875535912385,"Alumina 5N 20Nmin"
6,1495.32360482435,8971.94162894612,1132.93346301934,1.68961011943045,"Alumina 5N 20Nmin"
1,605.863522584646,605.863522584646,605.863522584646,4.2976694840002,"Alumina 5N 20Nmin"
4,2420.96984739779,9683.87938959116,433.409262375817,1.95584634709117,"Alumina 5N 20Nmin"
4,1354.54999068189,5418.19996272757,2073.71004012037,2.65004403958114,"Alumina 5N 20Nmin"
4,1611.19841875896,6444.79367503586,542.512078426933,1.15146690387361,"Alumina 5N 20Nmin"
7,2036.24966547277,14253.7476583094,1954.35393967757,1.98611541606968,"Alumina 5N 20Nmin"
5,1371.83081666114,6859.15408330569,555.872326670904,2.60244585521087,"Alumina 5N 20Nmin"
6,965.417303925863,5792.50382355518,234.983847504963,2.04983380829079,"Alumina 5N 20Nmin"
3,2263.39146308537,6790.1743892561,1477.78322740828,1.06251839893793,"Alumina 5N 20Nmin"
9,987.814901043966,8890.3341093957,662.413733916145,1.56136320141424,"Alumina 5N 20Nmin"
3,2854.90695019158,8564.72085057472,962.422097082849,2.32997913376975,"Alumina 5N 20Nmin"
3,481.88870066038,1445.66610198114,752.315753476136,3.08590298300839,"Alumina 5N 20Nmin"
3,1118.30379003358,3354.91137010074,440.872698724984,1.27215331372839,"Alumina 5N 20Nmin"
4,2308.07267698264,9232.29070793056,284.113440837621,2.14849814819096,"Alumina 5N 20Nmin"
3,2571.02397805072,7713.07193415216,2136.33244973041,2.35305892017009,"Alumina 5N 20Nmin"
3,1681.92922386992,5045.78767160976,2423.88975446888,2.03002641857359,"Alumina 5N 20Nmin"
3,3245.00334348821,9735.01003046463,2474.97722044133,2.63803961183489,"Alumina 5N 20Nmin"
5,1282.09649582471,6410.48247912353,441.322472387206,1.59675881846651,"Alumina 5N 20Nmin"
6,1866.04954591092,11196.2972754655,1151.88167888619,1.2793466133772,"Alumina 5N 20Nmin"
5,863.106469761886,4315.53234880943,370.357519566573,1.65415687279173,"Alumina 5N 20Nmin"
2,5383.64084787168,10767.2816957434,10439.5081879596,2.30732467560135,"Alumina 5N 20Nmin"
5,2845.6590211876,14228.295105938,948.818078804789,1.6849772509183,"Alumina 5N 20Nmin"
3,1297.17748854786,3891.53246564358,445.87837559213,0.578664021498813,"Alumina 5N 20Nmin"
4,1325.6496113761,5302.59844550441,3094.2369526847,1.98874117601414,"Alumina 5N 20Nmin"
6,758.613668705719,4551.68201223432,1602.49042855272,1.55847519153558,"Alumina 5N 20Nmin"
7,965.528331510674,6758.69832057472,2961.28186719009,2.06681242249695,"Alumina 5N 20Nmin"
4,1122.77904049001,4491.11616196005,2703.40501705252,1.71733192658541,"Alumina 5N 20Nmin"
3,1966.81296061968,5900.43888185904,322.15563233192,2.34951149529543,"Alumina 5N 20Nmin"
3,579.950567750118,1739.85170325036,640.434179810665,2.83277401349206,"Alumina 5N 20Nmin"
2,2864.37265211361,5728.74530422722,2913.92758375424,3.61376370029122,"Alumina 5N 20Nmin"
9,1730.52410789928,15574.7169710935,430.343562516254,1.40461299234683,"Alumina 5N 20Nmin"
7,2248.91718503716,15742.4202952601,332.594801701501,1.50162395847936,"Alumina 5N 20Nmin"
5,1095.52026518146,5477.60132590732,1146.41173246662,1.79894416658125,"Alumina 5N 5Nmin"
2,312.369050936341,624.738101872682,339.69491763556,1.24803589967238,"Alumina 5N 5Nmin"
5,626.478388220563,3132.39194110281,271.204712683452,1.56489089981012,"Alumina 5N 5Nmin"
2,1889.49256319032,3778.98512638064,408.296701373911,4.06426491096527,"Alumina 5N 5Nmin"
3,1327.98487946705,3983.95463840116,1144.33089794036,2.25941940087799,"Alumina 5N 5Nmin"
0,NA,0,NA,NA,"Alumina 5N 5Nmin"
