"AE","Load","Depth","PeakNumber","Source"
4618.65124853106,2.52053529290254,3.92743749672101,1,"Alumina 20N 20Nmin"
1997.90002782794,2.55303415601845,3.974103097376,2,"Alumina 20N 20Nmin"
433.211001949034,3.03708734353085,4.37744935813899,3,"Alumina 20N 20Nmin"
683.265811519346,3.76793120200455,4.91565224857101,4,"Alumina 20N 20Nmin"
977.778934077945,4.34092129280896,5.295607833644,5,"Alumina 20N 20Nmin"
8413.57751806231,5.57677542564248,6.041760815271,6,"Alumina 20N 20Nmin"
269.017917232237,6.232594702523,6.42668953214499,7,"Alumina 20N 20Nmin"
5204.52136571856,6.93495154187029,6.79157120746899,8,"Alumina 20N 20Nmin"
2742.73059423419,7.7100433878138,7.184553746397,9,"Alumina 20N 20Nmin"
4412.02380712481,8.5452668654079,7.59556952663598,10,"Alumina 20N 20Nmin"
2750.22351415606,11.8474207741548,8.984017748258,11,"Alumina 20N 20Nmin"
376.345462398253,12.3258260388563,9.17724493682101,12,"Alumina 20N 20Nmin"
976.468997554505,13.4050791695954,9.59101610002199,13,"Alumina 20N 20Nmin"
1958.67566259356,14.205542313165,9.913831812144,14,"Alumina 20N 20Nmin"
1940.25769384356,14.2633679666427,9.95666831188601,15,"Alumina 20N 20Nmin"
229.554019527159,15.4802791474611,10.38551597743,16,"Alumina 20N 20Nmin"
3033.48596532794,15.7263693926042,10.498333002946,17,"Alumina 20N 20Nmin"
4888.64441259356,17.9197818557798,11.275381278023,18,"Alumina 20N 20Nmin"
648.504397945128,18.4878269199676,11.470839642123,19,"Alumina 20N 20Nmin"
326.855724803472,1.62437546106361,3.06041642827398,1,"Alumina 20N 20Nmin"
1489.67441987183,1.92003596784423,3.38632345530198,2,"Alumina 20N 20Nmin"
14177.1965145984,2.70918841203853,4.102989859091,3,"Alumina 20N 20Nmin"
11478.4611630359,4.03858304692996,5.10654473145698,4,"Alumina 20N 20Nmin"
349.5535092273,4.13699532678341,5.19509152030199,5,"Alumina 20N 20Nmin"
2404.40916108277,5.37061879566101,5.93430432737699,6,"Alumina 20N 20Nmin"
4350.98948334839,5.46972948393428,6.01555062890498,7,"Alumina 20N 20Nmin"
885.38993500855,5.55244647714586,6.10138051356799,8,"Alumina 20N 20Nmin"
428.008160106207,5.67561819635868,6.17496152534798,9,"Alumina 20N 20Nmin"
3264.64280366089,6.65137245773808,6.68945915376298,10,"Alumina 20N 20Nmin"
1283.7620663562,6.66091876123717,6.70160763440899,11,"Alumina 20N 20Nmin"
