"AE","Load","Depth","PeakNumber","Source"
1186.1930976478,1.29560824750317,2.31477325,1,"Sic Stats (104)"
888.484479483728,2.32899264568064,3.63624585936299,2,"Sic Stats (104)"
1445.48862987436,3.28399645433333,4.720078786427,3,"Sic Stats (104)"
878.909162100918,3.87950833839149,5.35350470409401,4,"Sic Stats (104)"
9270.39549022592,3.89226650856188,5.37630650230099,5,"Sic Stats (104)"
4324.26658397592,4.20956349906431,5.72542445443798,6,"Sic Stats (104)"
1299.00047069467,4.21348719698105,5.732839489426,7,"Sic Stats (104)"
799.512799796228,5.41324132458024,6.962020487421,8,"Sic Stats (104)"
1622.69431835092,6.20459701860752,7.726582782165,9,"Sic Stats (104)"
845.765729483728,6.61070511822045,8.10939950269199,10,"Sic Stats (104)"
1759.29124217905,6.84649580069993,8.33070998396201,11,"Sic Stats (104)"
712.202313956387,6.87497366578646,8.36410455314001,12,"Sic Stats (104)"
731.626386222012,7.22748730039356,8.67624983739901,13,"Sic Stats (104)"
772.005963858728,7.56960938795718,8.98992885045601,14,"Sic Stats (104)"
782.903302725918,7.58006606022944,9.000150245871,15,"Sic Stats (104)"
713.019818839199,7.67468612856193,9.08557871705301,16,"Sic Stats (104)"
873.011334952478,7.85958505578144,9.25344594460699,17,"Sic Stats (104)"
3160.32322460092,7.87382100122468,9.270696061031,18,"Sic Stats (104)"
7819.80711131967,7.91225266184228,9.31780071588599,19,"Sic Stats (104)"
15533.9570136634,7.91712805595631,9.32397160098901,20,"Sic Stats (104)"
1044.61973338998,7.94129866389181,9.35740204126699,21,"Sic Stats (104)"
711.995587882168,8.0084042372488,9.42373631602101,22,"Sic Stats (104)"
1542.12919698393,1.89055910442935,2.80879404289001,1,"Sic Stats (105)"
1036.13810811674,3.55860690912472,4.54402547602302,2,"Sic Stats (105)"
1406.93888936674,3.60910723654578,4.60356468880201,3,"Sic Stats (105)"
3027.81010518705,3.90646071129024,4.88710205518302,4,"Sic Stats (105)"
5995.08061299955,3.91083075228763,4.89313880022402,5,"Sic Stats (105)"
3400.68510518705,4.74532529349562,5.68154323930901,6,"Sic Stats (105)"
10423.087448937,7.48569076929051,8.03541780322001,7,"Sic Stats (105)"
21284.5903786246,7.48976088985259,8.041666647314,8,"Sic Stats (105)"
1455.17399678861,7.49453829088872,8.047301927311,9,"Sic Stats (105)"
1255.82343316019,1.73560514960778,2.63223305171599,1,"Sic Stats (106)"
2672.84052300394,2.78086208593997,3.791827505627,2,"Sic Stats (106)"
1588.35492730082,4.32134164925543,5.293298185244,3,"Sic Stats (106)"
2763.51020073832,4.61787931497708,5.57978105460498,4,"Sic Stats (106)"
4208.11884331644,6.63989010448035,7.354010090521,5,"Sic Stats (106)"
9458.77411675394,6.64407964304417,7.35956384008298,6,"Sic Stats (106)"
13599.7243120664,6.71191298134625,7.428148823865,7,"Sic Stats (106)"
1097.31439995707,6.72396729687052,7.44838354555498,8,"Sic Stats (106)"
811.137520074247,7.06047611288305,7.73946208382,9,"Sic Stats (106)"
1374.82172417582,7.64945045981483,8.223290981894,10,"Sic Stats (106)"
5455.86933159769,7.65431451299851,8.22856456077798,11,"Sic Stats (106)"
22456.7262651914,7.66828923306284,8.24479333880097,12,"Sic Stats (106)"
737.279365777377,7.67882959663134,8.265585743272,13,"Sic Stats (106)"
776.183662652377,7.7354412260881,8.32106341533,14,"Sic Stats (106)"
1023.62738445306,3.67515750722426,4.73158496546,1,"Sic Stats (107)"
2801.77899578119,5.16170540747108,6.13620756355698,2,"Sic Stats (107)"
1344.64593914056,5.58933781594044,6.518734141636,3,"Sic Stats (107)"
880.396305351503,7.12657900291611,7.81532214239999,4,"Sic Stats (107)"
696.464115410093,7.18305928097054,7.86239662846299,5,"Sic Stats (107)"
731.712101249943,7.2745578020952,7.93809014983398,6,"Sic Stats (107)"
737.799625664003,7.32810785883156,7.983737441475,7,"Sic Stats (107)"
7907.08832195306,7.58955276672586,8.20237473141898,8,"Sic Stats (107)"
18469.7269938281,7.59400665801156,8.20773345851799,9,"Sic Stats (107)"
2288.34051921869,7.77292491013416,8.354660633425,10,"Sic Stats (107)"
3148.56805828119,7.79471783899805,8.38374204158799,11,"Sic Stats (107)"
712.579288749943,7.85866147367579,8.44921349194598,12,"Sic Stats (107)"
830.776676445253,7.87119575159209,8.458788735334,13,"Sic Stats (107)"
817.371280937443,7.93932631646456,8.51010787221398,14,"Sic Stats (107)"
3256.0208371134,5.25574226799119,6.27022986683801,1,"Sic Stats (108)"
1986.57528047277,6.11764574697671,7.03771414011101,2,"Sic Stats (108)"
6268.11727266027,6.12200234864909,7.04416175807302,3,"Sic Stats (108)"
